,hospital,address,name,content,date,visits
13873,뿌리병원,충북 청주시 청원구 내덕로 56,pooq0,여기 원무과 직원 교육 좀 하세요 환자랑 싸우자고 달려드는 거 같네요 진짜 열받아서 예약 어려운 것도 알겠는데요 원무과 직원 진짜 말하시는 거 고치셔야겠어요 진짜 기분 나쁘네요 해당 진료과에 추석 지나고 나서 계속 연락드렸는데 해당 진료과 선생님 휴가라서 안되시고 예약 다 차서 안되고 여기서 수술하고 진료과 선생님 보는 거 진짜 세상 어렵고 수술하고 해당부위 터져서 결국 해당 진료가 진료 보지도 못 한채 타 병원에서 다시 꼬메고선 전화드렸더니 다시 오시면 타 진료과 선생님이 해주신다고 하셨죠 근데 진짜 제가 몇 번 전화드렸고 문의도 했도 실밥 제거 한 다음날도 왠지 갈라질 거 같다고 했는데 결국에 소독만 해서 보내셨죠 그리고 정확히 일주일 만에 수술부위 터지고 한번쯤은 연락 주실 줄 알았는데 일도 없네요,2023년 1월 18일 수요일,1번째 방문
13874,뿌리병원,충북 청주시 청원구 내덕로 56,블링85,굿굿,2023년 1월 10일 화요일,1번째 방문
13875,뿌리병원,충북 청주시 청원구 내덕로 56,임종윤50,어깨 아파서 찾아간 병원이예요,2023년 1월 7일 토요일,1번째 방문
13876,뿌리병원,충북 청주시 청원구 내덕로 56,날아라쩡,친절하세,2023년 1월 7일 토요일,1번째 방문
13877,뿌리병원,충북 청주시 청원구 내덕로 56,아무나76,"의사가 싸가지가없음 간호사들은 친절함
치료받으러 갔다가 화병남",2022년 12월 28일 수요일,1번째 방문
13878,뿌리병원,충북 청주시 청원구 내덕로 56,미소290,친절해요,2022년 12월 19일 월요일,7번째 방문
13879,뿌리병원,충북 청주시 청원구 내덕로 56,미소290,친절해요,2022년 12월 16일 금요일,6번째 방문
13880,뿌리병원,충북 청주시 청원구 내덕로 56,스폐샬옵셋,친절합니다,2022년 12월 15일 목요일,2번째 방문
13881,뿌리병원,충북 청주시 청원구 내덕로 56,미소290,편안해요,2022년 12월 14일 수요일,5번째 방문
13882,뿌리병원,충북 청주시 청원구 내덕로 56,미소290,수술 잘 하시네요,2022년 12월 12일 월요일,4번째 방문
13883,뿌리병원,충북 청주시 청원구 내덕로 56,siw****,직원들 친절하고 간호사 샘 의사 샘 다 자세한 설명과 예약업무 진료시에 환자입장에서 고려해주시고 친절하게 안내해줍니다.,2022년 12월 12일 월요일,3번째 방문
13884,뿌리병원,충북 청주시 청원구 내덕로 56,sek****,친절하고 청결합니다,2022년 12월 8일 목요일,1번째 방문
13885,뿌리병원,충북 청주시 청원구 내덕로 56,ahn****,친절,2022년 12월 6일 화요일,1번째 방문
13886,뿌리병원,충북 청주시 청원구 내덕로 56,모닝2,의사선생님이 진료를 잘보세요,2022년 12월 5일 월요일,1번째 방문
13887,뿌리병원,충북 청주시 청원구 내덕로 56,미소290,친절해요,2022년 11월 29일 화요일,3번째 방문
13888,뿌리병원,충북 청주시 청원구 내덕로 56,siw****,"주차공간 넓고 편의시설 잘 되어 있습니다. 
의료진 친절합니다.",2022년 11월 28일 월요일,2번째 방문
13889,뿌리병원,충북 청주시 청원구 내덕로 56,스폐샬옵셋,건강검진,2022년 11월 24일 목요일,1번째 방문
13890,뿌리병원,충북 청주시 청원구 내덕로 56,siw****,의료진 진짜 친절,2022년 11월 22일 화요일,1번째 방문
13891,뿌리병원,충북 청주시 청원구 내덕로 56,너랑나랑해랑,1년 가까이 통증을 참고지내다가 뿌리병원에 갔지요. 테니스엘보로 진단이 나와서 대략 2개월동안 체외충격파와 물리치료받았어요~ 의사선생님도 물리치료사선생님들도 모두 친절하셔서 기분좋게 다닐 수 있었습니다^^,2022년 11월 18일 금요일,1번째 방문
13892,뿌리병원,충북 청주시 청원구 내덕로 56,그러게나말이다,좋아요,2022년 11월 17일 목요일,9번째 방문
13893,뿌리병원,충북 청주시 청원구 내덕로 56,미소290,수술을 잘해요,2022년 11월 9일 수요일,2번째 방문
13894,뿌리병원,충북 청주시 청원구 내덕로 56,기분좋은하루를늘웃어요,굿,2022년 11월 1일 화요일,1번째 방문
13895,뿌리병원,충북 청주시 청원구 내덕로 56,유니5247,가끔 와요,2022년 10월 19일 수요일,1번째 방문
13896,뿌리병원,충북 청주시 청원구 내덕로 56,ste****,친절하고 깨끗해요,2022년 9월 27일 화요일,1번째 방문
13897,뿌리병원,충북 청주시 청원구 내덕로 56,cogito ergo sum20,굿,2022년 9월 27일 화요일,1번째 방문
13898,뿌리병원,충북 청주시 청원구 내덕로 56,hkm****,"설명잘해주셨어요~
믿고갑니다",2022년 8월 10일 수요일,1번째 방문
13899,뿌리병원,충북 청주시 청원구 내덕로 56,guseo207,굿,2022년 8월 10일 수요일,3번째 방문
13900,뿌리병원,충북 청주시 청원구 내덕로 56,쫑1727,굿,2022년 8월 10일 수요일,2번째 방문
13901,뿌리병원,충북 청주시 청원구 내덕로 56,cha****,뿌리병원,2022년 8월 10일 수요일,1번째 방문
13902,뿌리병원,충북 청주시 청원구 내덕로 56,똥강아지413,"자주는 아니여도
뿌리병원 갑니다
엄니 다리수술도 거기서 하셨구요",2022년 8월 9일 화요일,2번째 방문
13903,뿌리병원,충북 청주시 청원구 내덕로 56,넘조아76,수술잘함,2022년 8월 8일 월요일,1번째 방문
13904,뿌리병원,충북 청주시 청원구 내덕로 56,조선옥2,좋아요,2022년 8월 8일 월요일,11번째 방문
13905,뿌리병원,충북 청주시 청원구 내덕로 56,미소랑3,굿,2022년 8월 6일 토요일,2번째 방문
13906,뿌리병원,충북 청주시 청원구 내덕로 56,sevenaldhr,굿,2022년 8월 5일 금요일,4번째 방문
13907,뿌리병원,충북 청주시 청원구 내덕로 56,sil****,좋아요,2022년 8월 5일 금요일,2번째 방문
13908,뿌리병원,충북 청주시 청원구 내덕로 56,조선옥2,좋아요,2022년 8월 5일 금요일,10번째 방문
13909,뿌리병원,충북 청주시 청원구 내덕로 56,살구우물,친절해요,2022년 8월 4일 목요일,1번째 방문
13910,뿌리병원,충북 청주시 청원구 내덕로 56,97s****,굿,2022년 8월 4일 목요일,2번째 방문
13911,뿌리병원,충북 청주시 청원구 내덕로 56,이솔이아부지,좋아요 친절하고,2022년 8월 4일 목요일,2번째 방문
13912,뿌리병원,충북 청주시 청원구 내덕로 56,금도빡,친절해요,2022년 8월 3일 수요일,7번째 방문
13913,뿌리병원,충북 청주시 청원구 내덕로 56,이상이건,깔끔해요,2022년 8월 3일 수요일,1번째 방문
13914,뿌리병원,충북 청주시 청원구 내덕로 56,러브러브봄이당,좋아요,2022년 8월 3일 수요일,1번째 방문
13915,뿌리병원,충북 청주시 청원구 내덕로 56,조선옥2,좋아요,2022년 8월 3일 수요일,9번째 방문
13916,뿌리병원,충북 청주시 청원구 내덕로 56,건강하게34,좋아요,2022년 8월 3일 수요일,13번째 방문
13917,뿌리병원,충북 청주시 청원구 내덕로 56,핸섬12,좋아요,2022년 8월 2일 화요일,2번째 방문
13918,뿌리병원,충북 청주시 청원구 내덕로 56,sunhae0709,"김희열 원장님 짱
설명너무 잘해주세요",2022년 8월 2일 화요일,1번째 방문
13919,뿌리병원,충북 청주시 청원구 내덕로 56,카페방랑가,평일 오전에 사람이 많네요,2022년 8월 2일 화요일,2번째 방문
13920,뿌리병원,충북 청주시 청원구 내덕로 56,그레이스22,굿,2022년 8월 2일 화요일,8번째 방문
13921,뿌리병원,충북 청주시 청원구 내덕로 56,kim****,굿,2022년 8월 2일 화요일,3번째 방문
13922,뿌리병원,충북 청주시 청원구 내덕로 56,하늘8994,굿,2022년 8월 1일 월요일,3번째 방문
13923,뿌리병원,충북 청주시 청원구 내덕로 56,금도빡,친절하세요,2022년 7월 29일 금요일,6번째 방문
13924,뿌리병원,충북 청주시 청원구 내덕로 56,ㄴㅅㄹ ㅆㄱㅈ,굿,2022년 7월 29일 금요일,4번째 방문
13925,뿌리병원,충북 청주시 청원구 내덕로 56,랄랄라랄라라,친절해요,2022년 7월 29일 금요일,1번째 방문
13926,뿌리병원,충북 청주시 청원구 내덕로 56,딸 딸 아들 딸 맘,기다림이 길지만 잘봐주세요,2022년 7월 28일 목요일,1번째 방문
13927,뿌리병원,충북 청주시 청원구 내덕로 56,건강하게34,수술 잘됐다고 하시는데 경과 봐야할 것 같아요,2022년 7월 28일 목요일,12번째 방문
13928,뿌리병원,충북 청주시 청원구 내덕로 56,너는 내 전부,친절해요,2022년 7월 27일 수요일,1번째 방문
13929,뿌리병원,충북 청주시 청원구 내덕로 56,쵸히스,굿굿,2022년 7월 27일 수요일,1번째 방문
13930,뿌리병원,충북 청주시 청원구 내덕로 56,myh****,친절해요,2022년 7월 27일 수요일,3번째 방문
13931,뿌리병원,충북 청주시 청원구 내덕로 56,myh****,깨끗하고친절하다,2022년 7월 27일 수요일,2번째 방문
13932,뿌리병원,충북 청주시 청원구 내덕로 56,ala****,"1신경외과 원장님 설명도 잘해주시고
친절하십니다~",2022년 7월 27일 수요일,2번째 방문
13933,뿌리병원,충북 청주시 청원구 내덕로 56,조선옥2,좋아요,2022년 7월 27일 수요일,8번째 방문
13934,뿌리병원,충북 청주시 청원구 내덕로 56,이우렁,2주간 허리가 아파서 방문햇는데 진료실 들어가서 네네만 하다 나왔습니다 어떻게 아프냐 문진 없이 본인할말만 하시길래 할말을 잃엇습니다. 진료 맞나요,2022년 7월 26일 화요일,1번째 방문
13935,뿌리병원,충북 청주시 청원구 내덕로 56,주영이와현정이88,친절해요,2022년 7월 26일 화요일,1번째 방문
13936,뿌리병원,충북 청주시 청원구 내덕로 56,zza****,친절해요,2022년 7월 26일 화요일,2번째 방문
13937,뿌리병원,충북 청주시 청원구 내덕로 56,sevenaldhr,군,2022년 7월 26일 화요일,3번째 방문
13938,뿌리병원,충북 청주시 청원구 내덕로 56,하늘8994,굿,2022년 7월 25일 월요일,2번째 방문
13939,뿌리병원,충북 청주시 청원구 내덕로 56,하늘8994,굿,2022년 7월 25일 월요일,1번째 방문
13940,뿌리병원,충북 청주시 청원구 내덕로 56,까디꿍,굿,2022년 7월 25일 월요일,9번째 방문
13941,뿌리병원,충북 청주시 청원구 내덕로 56,JINEE32,좋아요,2022년 7월 25일 월요일,1번째 방문
13942,뿌리병원,충북 청주시 청원구 내덕로 56,지우서우,ㅎㅎ,2022년 7월 25일 월요일,5번째 방문
13943,뿌리병원,충북 청주시 청원구 내덕로 56,ss****,ㅇㅇ,2022년 7월 25일 월요일,6번째 방문
13944,뿌리병원,충북 청주시 청원구 내덕로 56,신성엄마95,친절하세요,2022년 7월 23일 토요일,1번째 방문
13945,뿌리병원,충북 청주시 청원구 내덕로 56,미소랑3,굿,2022년 7월 23일 토요일,1번째 방문
13946,뿌리병원,충북 청주시 청원구 내덕로 56,조선옥2,좋아요,2022년 7월 23일 토요일,7번째 방문
13947,뿌리병원,충북 청주시 청원구 내덕로 56,조선옥2,좋아요,2022년 7월 23일 토요일,6번째 방문
13948,뿌리병원,충북 청주시 청원구 내덕로 56,sejin1004zz,굿,2022년 7월 23일 토요일,15번째 방문
13949,뿌리병원,충북 청주시 청원구 내덕로 56,2su****,좋아요,2022년 7월 22일 금요일,5번째 방문
13950,뿌리병원,충북 청주시 청원구 내덕로 56,kts****,좋아요,2022년 7월 22일 금요일,3번째 방문
13951,뿌리병원,충북 청주시 청원구 내덕로 56,sevenaldhr,굿,2022년 7월 22일 금요일,2번째 방문
13952,뿌리병원,충북 청주시 청원구 내덕로 56,이소영9087,친절해요,2022년 7월 22일 금요일,3번째 방문
13953,뿌리병원,충북 청주시 청원구 내덕로 56,dbg****,좋아,2022년 7월 21일 목요일,2번째 방문
13954,뿌리병원,충북 청주시 청원구 내덕로 56,es****,굿,2022년 7월 21일 목요일,2번째 방문
13955,뿌리병원,충북 청주시 청원구 내덕로 56,rkd****,친절해요,2022년 7월 21일 목요일,8번째 방문
13956,뿌리병원,충북 청주시 청원구 내덕로 56,guseo207,굿,2022년 7월 20일 수요일,2번째 방문
13957,뿌리병원,충북 청주시 청원구 내덕로 56,까디꿍,굿,2022년 7월 20일 수요일,8번째 방문
13958,뿌리병원,충북 청주시 청원구 내덕로 56,you****,친절해요,2022년 7월 20일 수요일,1번째 방문
13959,뿌리병원,충북 청주시 청원구 내덕로 56,일자리지원센터,굿,2022년 7월 19일 화요일,1번째 방문
13960,뿌리병원,충북 청주시 청원구 내덕로 56,h_****,친절,2022년 7월 18일 월요일,1번째 방문
13961,뿌리병원,충북 청주시 청원구 내덕로 56,바이올렛2271,좋아요,2022년 7월 18일 월요일,1번째 방문
13962,뿌리병원,충북 청주시 청원구 내덕로 56,jah****,좋아요,2022년 7월 18일 월요일,25번째 방문
13963,뿌리병원,충북 청주시 청원구 내덕로 56,카페방랑가,역시 병원은 기다림이지.....,2022년 7월 18일 월요일,1번째 방문
13964,뿌리병원,충북 청주시 청원구 내덕로 56,ehs****,"진료 꼼꼼하게 잘봐주셔서 좋았습니다
담에 또 들릴게요",2022년 7월 18일 월요일,1번째 방문
13965,뿌리병원,충북 청주시 청원구 내덕로 56,minji85,친절해요,2022년 7월 18일 월요일,1번째 방문
13966,뿌리병원,충북 청주시 청원구 내덕로 56,지우서우,ㅇㅇ,2022년 7월 18일 월요일,4번째 방문
13967,뿌리병원,충북 청주시 청원구 내덕로 56,ss****,"음,,,",2022년 7월 18일 월요일,5번째 방문
13968,뿌리병원,충북 청주시 청원구 내덕로 56,dldudwo5353,굿,2022년 7월 18일 월요일,4번째 방문
